ONI_11_dem_1,ONI_11_dem_2,ONI_11_dem_3,ONI_49_dem_1,ONI_49_dem_2,ONI_49_dem_3,ONI_89_dem_1,ONI_89_dem_2,ONI_89_dem_3,Suma
-44.72243426199627,-60.9923021052475,-46.35585033952558,-59.84711994986332,-80.94165635376429,-60.10348903959286,-0.0,-0.0,-0.0,-352.9628520499898
-29.233707300120404,-38.63489572005147,-29.249465616456924,-78.15998484798378,-105.88435000027145,-76.88421850753645,-21.919339178015296,-30.20470830556804,-23.611748196742877,-433.78241767274676
-20.25173378310477,-28.28556901457308,-20.848445818029994,-79.49465845086567,-110.78810160746461,-80.73749041399799,-8.481340243943913,-11.21358212588869,-8.722260624578547,-368.82318208244726
-13.566396661625332,-19.648190573256816,-14.163565715296594,-84.32972295185662,-119.89035536292297,-92.3356611325959,-15.860932696673315,-21.684049353602507,-16.206702653503555,-397.68557710133365
-7.530318979247484,-11.30817081935192,-8.212773476720812,-46.573144003787704,-63.4059799897329,-51.320976607596606,-18.513165863209892,-26.51554288399666,-18.380141977191585,-251.76021460083555
-9.074001734616548,-14.615559818465995,-10.28734114642065,-51.383181774542386,-72.30577703832034,-54.739152823638946,-29.193900426341283,-42.69300498495498,-29.814188149215813,-314.1061078965169
-7.859703297829596,-12.350954704541513,-9.325479225774128,-42.01483270515817,-60.26162980286187,-43.94743842984999,-32.266631419311196,-44.93606487899942,-33.015616747860065,-285.97835121218594
-11.52835805846245,-16.867162845007584,-12.938891283408832,-42.696497189690334,-59.4211428606483,-44.62285126642196,-34.63646781152627,-49.32711962068185,-36.397382975118134,-308.4358739109657
-7.269486221653338,-12.058893577311377,-9.294602539544814,-26.501493916890166,-35.719354594730916,-26.532963145616968,-28.752069166246574,-39.08838331385679,-29.38946417003063,-214.6067106458816
-54.121794035836814,-82.202189513156,-65.24603117093474,-15.40717236961947,-22.160307391249717,-16.327439729055712,-11.439358099537689,-15.402379108715873,-11.855398354458968,-294.16206977256496
-74.07480376442673,-114.1769407400762,-90.63342721056841,-10.58310716943143,-14.901391701767128,-11.049926401886337,-14.660349685139748,-20.01763827742621,-14.853757236790797,-364.951342187513
-103.96861606738577,-157.12420738512918,-126.81111562065445,-10.138501004457613,-14.978272401397788,-10.759898184203237,-0.0,-0.0,-0.0,-423.78061066322806
-120.00206134806564,-178.21827073843133,-140.9967387458961,-3.960194516134547,-5.7381063356667825,-4.290457941106758,-0.0,-0.0,-0.0,-453.20582962530113
-94.618425380861,-135.9441618359235,-105.22153574192997,-18.645368220591664,-26.33111769388634,-20.050712658400634,-0.0,-0.0,-0.0,-400.8113215315931
-97.04907010813005,-136.0283608087464,-101.6862913097442,-60.57339219017066,-87.87014697243478,-64.29675352772442,-2.041998534494292,-3.2366514015412275,-2.1662280555837654,-554.9488929085699
-58.972089892190986,-83.78387017128591,-66.13344097561472,-96.9077122390692,-136.32219631457966,-104.36472871306465,-8.675017428537878,-13.438155689750435,-9.341974171144976,-577.9391855952384
-42.05630965668347,-63.80355555610883,-48.83441533503578,-95.10013352491582,-136.18105253894285,-100.04448113297032,-15.018512876950629,-23.198721939469443,-16.071548619692503,-540.3087311807697
-28.130040572449563,-41.8496314043911,-32.2815742069274,-102.80159087655248,-148.5264959467897,-109.79779683420101,-33.865224791881,-51.300872204084676,-36.566849102984456,-585.1200759402614
-18.396448313904852,-26.487227917277508,-20.356703225442487,-54.40672564485032,-83.52464793580586,-61.65455650551688,-34.31157566031745,-51.392305912400914,-35.21925431056043,-385.74944542607665
-17.77768998932263,-26.697992867119677,-19.779709137382426,-68.68047781096266,-104.61408842072126,-77.26517170818646,-44.4099478864684,-62.52148575998346,-45.85116323832535,-467.5977268184723
-13.033264162057042,-20.129312309351217,-15.873751749821599,-46.234841435661295,-75.20370800083589,-53.82138599831427,-42.91605761487095,-59.323077595442314,-47.220301073692696,-373.7556999400473
-9.862646366215966,-14.489456788999444,-11.410584568420946,-51.996286676348255,-78.44310402109998,-57.23365449180843,-112.67138650086123,-165.02483557106035,-124.16573452315801,-625.2976895079726
-7.270512538748077,-10.519256996990999,-8.198306948422363,-55.181259366004866,-82.03831252870104,-60.081661214545036,-112.78535319109317,-164.69245100345913,-124.61760494321892,-625.3847187311836
-4.696384976387825,-7.032956082009333,-5.293844283416737,-47.642222117632016,-70.71440045354234,-49.94900726956802,-112.16326946942795,-166.0133791905931,-123.39116931209271,-586.8966331546701
