ONI_10_dem_1,ONI_10_dem_2,ONI_10_dem_3,ONI_50_dem_1,ONI_50_dem_2,ONI_50_dem_3,ONI_90_dem_1,ONI_90_dem_2,ONI_90_dem_3,Suma
-24.724255062131643,-32.725491620773624,-24.76586830017832,-30.377608549367412,-42.24917497241884,-32.2097312045408,-0.0,-0.0,-0.0,-187.05212970941065
-24.981228761405294,-33.81301216288211,-23.783690012074715,-48.240379906189936,-69.68238955566969,-51.477366246319484,-18.014689119538485,-22.9987766606529,-17.392518131050227,-310.38405055578284
-13.129265465569302,-17.53215617435435,-13.227638638265125,-44.76275459409044,-64.56887946824844,-46.995366575482045,-5.607221349853789,-7.439980543718469,-5.796089924718495,-219.0593527343005
-9.752303543060789,-13.121569007480433,-10.669994741473754,-39.213700515545426,-61.39867429667195,-45.01884446648504,-9.510439547134212,-11.729106856718484,-9.360997595277619,-209.77563056984772
-0.5064992706896819,-0.34742176920851436,-0.7789686899707653,-1.1000915579328987,-13.601005114342401,-8.996572740410715,-1.3729197364340566,-1.5237019251404782,-2.055397851990098,-30.282578656119608
-8.763042103757526,-11.334925220465442,-10.143034918761892,-37.19863339822653,-68.24196667472603,-46.97667498846316,-23.96603779410386,-33.03871978432791,-25.812109376541443,-265.4751442593738
-11.741310464682506,-15.348809808280905,-12.659006830166215,-46.172796399480184,-74.33730259973808,-54.29236291674093,-32.94637277406677,-48.49969292735425,-36.44975290244962,-332.4474076229595
-9.925341606008661,-15.737073204751416,-12.1762322532739,-36.67108804805371,-64.58260001105106,-45.497734928560476,-34.789221377226916,-51.018216411833656,-37.435098374958265,-307.83260621571804
-2.0945238503168655,-4.670129149725434,-3.5372295538031415,-11.130816682150929,-23.49348933734066,-16.5546508540111,-16.10543843640957,-26.634511571257196,-18.389999563251674,-122.61078899826657
-36.55340940824697,-59.41807160893338,-43.27111112628913,-11.860818732750563,-19.537219445783776,-13.886267182073004,-7.510084583663647,-11.791435272021683,-8.330754427049113,-212.15917178681127
-54.628813375139266,-85.15561391951346,-60.17890517072949,-9.75269776958939,-14.535727258442218,-10.688944196790759,-12.903552311251246,-18.55344180966319,-13.482748274761187,-279.8804440858802
-79.98931791535264,-128.81811701743345,-89.61515699592888,-11.259895959796845,-16.642786682802402,-11.88813028735464,-0.0,-0.0,-0.0,-338.21340485866887
-78.72422931801522,-129.17952857214942,-90.02915542708918,-3.468053775275315,-5.075363461313411,-3.643040888761969,-0.0,-0.0,-0.0,-310.1193714426045
-52.27929747381235,-85.12302411814184,-64.81155570566075,-17.74851849730497,-24.404251780119584,-17.8848191352872,-0.0,-0.0,-0.0,-262.2514667103267
-52.534407994916194,-85.2692279839539,-60.56733937746802,-51.59437786426687,-69.28267906166211,-51.335914140662446,-1.800429717945194,-2.551895812072841,-1.8444296972805785,-376.78070165022814
-45.95819393990539,-74.00239242403163,-55.048966553555275,-79.70384800135393,-111.72040883881522,-83.58260281167503,-8.38518833391463,-13.08314278071641,-9.425602691813495,-480.910346375781
-22.32356107620029,-34.72463576865252,-26.21273790780442,-78.65196048350747,-112.54300736087848,-80.92751540458715,-14.742783877375153,-22.670337519457593,-16.558939970594306,-409.3554793690574
-26.086948395988593,-39.80250037659192,-28.82205380933766,-84.75556225567718,-124.95288618875846,-97.72133697803355,-34.474734965284085,-53.67789046848708,-38.947310387449754,-529.2412238256082
-14.757278773604986,-23.889316692045433,-17.29541250011693,-68.28113819034454,-99.2589278301514,-76.7332265949642,-40.067075087631025,-60.056491109196735,-45.18078062629052,-445.5196474043458
-12.265610901893321,-18.578328044308304,-15.018030777135431,-60.34894719875353,-87.53739886924129,-63.53602479635835,-43.79868036509712,-62.75093483128443,-48.819795526192,-412.6537513102638
-10.07973816045739,-15.643160212503256,-11.153844823513136,-35.013486747614294,-52.10193232385394,-38.174219418671946,-31.25177677294378,-47.633066329593,-36.44025040628932,-277.49147519544005
-6.2919817204473745,-9.615410225799398,-7.753354103716703,-31.461708747401527,-50.35900972165004,-38.33733914463512,-100.07672271873872,-148.24763377001207,-114.57781118915395,-506.7209713415549
-7.6420217670199495,-11.044656531537537,-8.265993672456032,-39.69445827419881,-64.60008691887833,-46.6892146817464,-114.92224419900901,-171.0432563913561,-130.9707700051004,-594.8727024413026
-5.945796965941197,-9.049700199685475,-6.8243579377202845,-40.37781233670266,-61.74321819688361,-45.574083331498805,-148.237886036279,-217.06326137316793,-160.68363200547134,-695.4997483833504
