ONI_11_dem_1,ONI_11_dem_2,ONI_11_dem_3,ONI_49_dem_1,ONI_49_dem_2,ONI_49_dem_3,ONI_89_dem_1,ONI_89_dem_2,ONI_89_dem_3,Suma
-13.461769916207233,-17.471763829272813,-13.585998038234752,-15.345328874569464,-22.037201797300416,-16.179689171134385,-0.0,-0.0,-0.0,-98.08175162671907
-13.285989405822681,-16.632099267080264,-12.808607938390164,-25.63530719157002,-33.669884335310265,-25.244747723481105,-9.780664945079142,-12.296822237887127,-8.846132205111035,-158.20025524973184
-11.161449972252887,-13.876029746379334,-10.940319786994108,-35.79603544797726,-48.54951288503874,-37.23377416611827,-4.007359154183365,-5.121431596453033,-3.7333641108030964,-170.4192768662001
-7.047588678640632,-9.87638556965541,-7.638110756696266,-26.349028129736038,-41.31252844495874,-29.01712323878789,-7.441485013269358,-8.909407284289314,-7.088556901103352,-144.680214017137
-4.505009370195174,-6.2106823149443064,-4.900698797939011,-14.373455474652783,-24.19162633268524,-17.738455252687373,-6.892208754937358,-9.692286774432848,-7.053280651256695,-95.5577037237308
-4.356254233549974,-6.15595351787056,-5.14789945989683,-16.733735712694706,-23.643308040979328,-16.96838521897878,-14.645207256982118,-19.441431237981828,-16.57245113917676,-123.66462581811089
-5.259944035594026,-6.693015776533122,-5.300211733507899,-14.939920474530167,-21.15392809526339,-14.80150674286745,-14.209063841182342,-20.70808046729115,-15.655213423031809,-118.72088458980136
-6.407090733290241,-8.02770129675419,-6.28596925235903,-19.15281286117072,-26.35023397117886,-19.01695405166793,-18.00941027154067,-23.17487524664827,-18.590390935630634,-145.01543862024056
-3.0183904313707686,-4.406596813307812,-3.176546430027751,-11.948193320620149,-16.545374148089934,-11.6056278747249,-17.908756822010155,-22.959589978786983,-18.692645575665647,-110.26172139460411
-32.629198057345334,-45.877491109897186,-32.84866354060232,-11.19838479140696,-16.037172091925516,-11.332810047820526,-6.980056946271003,-9.124159123330397,-6.811681025447312,-172.83961673404653
-37.977985503295486,-53.202788286388135,-41.21158591535488,-6.68989695928682,-9.44553967798927,-7.126320173458531,-8.61618621558597,-11.668571154369342,-8.627695728578633,-184.56656961430704
-43.38977606291807,-57.99239512278136,-44.074569484751464,-6.680242305267501,-9.906686737999086,-7.286732036031336,-0.0,-0.0,-0.0,-169.33040174974883
-52.49872272417987,-69.68266970043184,-54.282154355295795,-2.289937044650796,-3.484819938518022,-2.559471272511249,-0.0,-0.0,-0.0,-184.7977750355876
-37.02179924769343,-48.546198520828526,-37.78150051525226,-12.494630685098427,-18.175004151953086,-13.59543092022535,-0.0,-0.0,-0.0,-167.6145640410511
-32.174056173297636,-43.1153569945049,-32.37951470175443,-33.87961958480601,-46.916967960371416,-34.51680509485281,-0.9227226002158375,-1.192930039932979,-0.9365250616069279,-226.03449821134294
-14.906592860202148,-21.671303281213934,-17.54309723083479,-42.18862782820054,-59.44936141845858,-45.59933794377144,-3.163143115049935,-4.187451839792534,-3.3853726909154607,-212.09428820843937
-6.693265675022174,-9.134753416546344,-7.695729424883259,-33.19140467841174,-47.32923159275726,-37.896543277235644,-4.183495396318838,-5.905295362742477,-4.701407317851479,-156.7311261417692
-4.606694055255044,-6.6830222572253115,-4.8438495423251515,-33.88663022900709,-45.86391702970255,-37.69841686147583,-9.843769666968429,-13.327279083784576,-11.186441955081763,-167.94002068082574
-4.53034834567342,-6.179834027275915,-5.073149610027012,-26.367488337626618,-35.931086681132705,-28.780448125165176,-13.405125711871216,-19.043885300701763,-15.373277982747105,-154.68464412222093
-7.576095425489745,-10.95046759370896,-8.145724327584519,-40.87696312019259,-53.382284683552086,-44.49700461416247,-24.049094953555656,-31.048001653557183,-25.439930210808914,-245.96556658261213
-2.6866351459911955,-4.867995243840588,-3.524509071682359,-19.120674960314073,-26.277504931726867,-22.195233153949914,-17.66846185078013,-23.97003011473614,-17.84253234151043,-138.1535768145317
-2.715128719521156,-3.978412699032081,-3.147467170816164,-21.04833608483163,-28.51743143543678,-25.013835997009277,-51.17153345486569,-68.14694739673352,-51.997250313263145,-255.73634327150947
-3.282941033618833,-4.390454891317708,-3.6423513996379984,-25.681854044681337,-34.87624966096676,-28.20783126249764,-67.59323943242283,-91.79541213519019,-69.32641248136288,-328.7967463416962
-2.2377334279346184,-2.96677314909332,-2.245795219308129,-29.149990419168258,-39.00915163988441,-32.221113274793815,-88.61475131149423,-122.3850671814746,-95.27484446166508,-414.10522008481644
