ONI_11_dem_1,ONI_11_dem_2,ONI_11_dem_3,ONI_49_dem_1,ONI_49_dem_2,ONI_49_dem_3,ONI_89_dem_1,ONI_89_dem_2,ONI_89_dem_3,Suma
-12.755715329610377,-16.0816228502357,-12.41476955468285,-18.946110574335368,-23.48175148265557,-18.54730468489043,-0.0,-0.0,-0.0,-102.2272744764103
-4.282621091533097,-6.555129908371878,-4.1815892089594,-14.565469304720116,-19.648748616456576,-15.46755032302423,-4.357775528389287,-5.77113852463263,-4.123879493540517,-78.95390199962773
-0.7946644327946004,-1.746784713507402,-0.7301073112736023,-8.848508751083733,-11.999912093501461,-10.518217310669582,-1.0320279065545892,-1.4424293170410287,-1.0498824599628196,-38.16253429638881
-0.00223590874966128,-0.6601663620665896,-0.1282692144651786,-11.372262296936777,-15.336685832624175,-14.090134659813716,-2.3538087218665917,-3.366122430047938,-2.232701394619913,-49.54238682119054
0.5061657946859269,0.4109996364824341,0.2770541194451113,-7.8585251580507345,-10.508321449844042,-10.086240841218094,-3.6027340092613147,-5.3180091938935785,-3.6868686141012366,-39.86647971575553
0.2589614016130767,0.14431369684036657,0.04197671245494082,-13.804834313281045,-17.794739054583147,-14.716158903249545,-8.94566582186253,-13.81232665318975,-9.815224406871568,-78.4436973421292
0.8338355783231888,0.8640438442251285,0.4913530785580408,-11.847646063660832,-15.5526834297252,-12.001891662885178,-11.388219866982478,-15.752388729655816,-12.679487043157662,-77.03308429496082
-1.1356301558367585,-1.8442198098924754,-1.748660123748162,-19.394134329777494,-25.80702680530633,-18.702156662443727,-19.889773870102037,-27.62108453698738,-20.733421252968125,-136.8761075470625
-1.580399743197405,-2.1503728578399923,-2.008136344790083,-26.438647622729395,-35.032651798355325,-26.402699565180562,-34.225796705521894,-47.67647212663478,-36.0187977816796,-211.53397454592903
-14.898995209098748,-19.998052426514214,-15.4954416142073,-10.11407713735002,-13.647718248665347,-9.833617661496795,-8.910809679887473,-11.53870466837251,-8.77867109136469,-113.21608773695709
-17.808918560688696,-24.25795511277675,-18.098910356245455,-5.54794600519171,-7.5251098763246596,-5.348799702230346,-11.662247681644326,-15.217283373536604,-11.474974491021863,-116.94214515966041
-22.489827523657922,-27.536634715545084,-21.485362856946132,-4.316080782165444,-5.746755563480522,-4.460996911002856,-0.0,-0.0,-0.0,-86.03565835279795
-34.69367759061482,-43.488708419216245,-36.11852921687486,-1.5681920941107872,-2.0810330162163795,-1.6011395535733113,-0.0,-0.0,-0.0,-119.5512798906064
-10.338106555565513,-15.94730844974611,-10.860738177874474,-2.5316430488625237,-3.4485548470334138,-2.497679622564717,-0.0,-0.0,-0.0,-45.62403070164675
-8.348553726680262,-12.40909646685331,-7.8334888182319125,-2.805520521531112,-3.711061035795802,-2.801936674601264,-0.6850108834271029,-0.9513772352387162,-0.7010355233673041,-40.24708088572678
-5.006032419680245,-7.982643164058174,-5.025064988229015,-6.0266633343921265,-6.8433924503998576,-5.68190825471354,-2.571328519745318,-3.6175793188031027,-2.7834742178332705,-45.53808666785465
-2.303973795219838,-4.063526399456215,-2.4664973210521683,-1.2586550288152536,-1.5144686114229562,-1.5445955857448475,-3.8617084615385,-5.207553310187786,-4.216990072097072,-26.437968585534637
-3.3485706368517616,-5.099686190899764,-4.060564403033303,-5.580661526939133,-7.15565384034864,-6.590672530783486,-5.995519137382081,-8.644140240533602,-6.586156087719438,-53.06162459449121
-0.4712409945798057,-1.2286506890013147,-0.6777806287941762,0.49979550391984057,1.3844980919683036,-1.2757792177575065,-3.95029486758779,-4.966421656959874,-4.215459824253774,-14.901334283046095
-2.942063063191522,-5.302290932716432,-3.1752387854844324,-6.737128905663472,-8.29702588346314,-8.757098265297326,-7.65329082174083,-9.688942216463747,-7.567485784828751,-60.120564658849645
-9.613159472511455,-14.091648670245542,-9.33427276619751,-14.750131470286739,-19.807184194271873,-17.046903810743505,-9.134368463780387,-13.129427971046777,-9.829944973552022,-116.73704179263581
-3.514625096950809,-5.282806883254921,-3.7168881144441515,-11.109357701980601,-15.661900966972071,-12.715987522853725,-15.801164723752207,-23.010695279516657,-14.793766398270115,-105.60719268799525
-3.6896681722661864,-5.2711794187613625,-3.7908740696540595,-15.130939594033665,-22.073533112522657,-16.41975160056139,-12.592672547685405,-17.76568222353495,-11.881847828001474,-108.61614856702114
-2.140627545978179,-2.731398497401231,-2.047899202357142,-12.369888651526358,-18.861388721814674,-13.615330001439245,-7.474120419853593,-11.749085807398002,-7.650727078410711,-78.64046592617913
