ONI_11_dem_1,ONI_11_dem_2,ONI_11_dem_3,ONI_49_dem_1,ONI_49_dem_2,ONI_49_dem_3,ONI_89_dem_1,ONI_89_dem_2,ONI_89_dem_3,Suma
-40.020159961436036,-53.10405773491964,-42.97526216572231,-57.30631406466154,-77.17586908413834,-58.493731034602284,-0.0,-0.0,-0.0,-329.07539404548015
-33.88790708777574,-43.409747598635505,-35.600489184644935,-81.9382849880411,-114.77861031641933,-86.7453065468444,-22.936712436187957,-31.80881593420796,-22.35124783055366,-473.45712192331064
-26.18105415145633,-34.02668028826838,-26.752722172903862,-96.45325826236278,-134.8912403705081,-101.44721618555454,-9.166805964939734,-12.055154794967047,-8.753127137929829,-449.72725932889057
-17.03749461607601,-22.118557606029675,-16.42157494282013,-76.53895455028777,-111.23339486222383,-83.6209504343899,-12.811612728362146,-18.350659405803903,-13.085849952645711,-371.21904909863906
-13.371253855383408,-17.542334386351396,-13.251940350552177,-72.91290100913301,-108.59261996689978,-80.63177828307869,-19.815124736264412,-28.059214194539646,-21.0130961465702,-375.1902629287727
-11.899613429313828,-17.231751597798414,-12.776751832963495,-56.452111444881226,-84.10185332387253,-63.86513511151582,-24.166251392770953,-34.68141851241741,-26.278798715953474,-331.45368536148715
-9.188180189328843,-12.451805713901349,-9.683569991599985,-40.53692917230836,-58.12151971278321,-46.87648140231094,-21.42559141194512,-30.41614838648752,-23.329539886908876,-252.0297658675742
-14.155283676583874,-19.84851480708275,-15.126712545700093,-45.66294397063675,-65.78156816948864,-55.019409614430884,-30.82349592035377,-44.71830574341758,-33.84480627247983,-324.9810407201742
-11.220259258525058,-15.181221914191902,-11.67464264593271,-44.0738998358211,-61.54423736790683,-50.772170537197496,-25.69839476700609,-36.25157906229504,-27.686041236107716,-284.10244662498394
-68.29909455556984,-91.1672483297606,-66.07415203430828,-23.15054838274012,-34.349650619966134,-26.23951440133269,-10.290729563538758,-14.902507332677382,-11.245418194322307,-345.7188634142162
-56.64700489755437,-76.89789633354403,-56.4094949504744,-9.371600146283884,-13.934633043738236,-11.002376091891868,-7.318967403342216,-10.83986552542819,-7.645893530483442,-250.06773192274065
-89.55459283482101,-121.56724752902707,-87.19006467237367,-12.779404145950105,-17.642738462364736,-14.358753212990772,-0.0,-0.0,-0.0,-343.0928008575274
-112.3930912246045,-156.463348198694,-112.21611651624637,-5.160344030380514,-7.255384005118906,-5.539924230002103,-0.0,-0.0,-0.0,-399.02820820504644
-92.05281538075167,-126.06893119885865,-92.1153915202988,-23.214331915312265,-34.055651832057166,-25.728147964864895,-0.0,-0.0,-0.0,-393.23526981214343
-65.58095212732609,-87.04776523239782,-69.1867111818613,-57.11437370468947,-84.04723338476961,-62.681180186881384,-1.9297693751084586,-2.646605111280491,-1.9845185806494248,-432.21910888496404
-45.74798576974651,-61.167140647914344,-48.020504668398395,-74.71272410349911,-105.9703824786709,-83.32079119034486,-7.332946356633141,-10.11173241319321,-7.793701002166839,-444.17790863056723
-41.481357121616874,-54.56313910324668,-42.376487182956794,-102.60584655192676,-142.80102931086455,-112.70173222567809,-20.039618599778375,-27.10693022714361,-20.81688679056433,-564.4930271137761
-26.800857256053654,-36.89357139529584,-28.76700159238144,-86.91328650707317,-124.19056359759945,-99.71919729791365,-36.7600343405136,-51.15078757815951,-40.918771945428404,-532.1140715104186
-18.928900048840013,-25.243300717093952,-21.13229839603929,-55.84186845303581,-78.13491686033667,-63.313673306517465,-39.455056404563166,-56.459494958065065,-43.33547682341733,-401.8449859679087
-18.90413598761155,-24.55177605911263,-21.288057962009454,-61.65155659749307,-89.68123852365483,-73.08105455440003,-55.969846062802084,-79.22380399525315,-62.86073997313747,-487.2122097154743
-17.917556261945965,-23.65935670798173,-19.842661544113632,-44.53790292580272,-65.15478997673215,-53.66528337229168,-52.4778330567934,-72.17639154763809,-57.60413327142055,-407.03590866471995
-11.287673148929272,-16.56074950200013,-13.064464759617955,-44.30402431619964,-63.883309741261286,-49.3764983583461,-145.2943301953203,-203.54107004534006,-167.81313540263508,-715.1252554696498
-5.655668918810028,-8.029531945343958,-6.40788860367939,-32.89811326861564,-49.051253524711335,-37.897960148267494,-114.08903804299193,-155.30659931239288,-129.51195494450496,-538.8480087093176
-5.013939659680122,-7.321865747579161,-6.054973729597891,-34.077022004171795,-51.46907761570944,-40.95477026616642,-143.5724394877438,-203.06746318152412,-160.023791553381,-651.5553432455538
