Fecha,Mes,Precio
2012-06,2013-03,135.09894736842108
2012-06,2013-04,128.0
2012-06,2013-05,121.1921052631579
2012-06,2013-06,120.30263157894736
2012-07,2012-07,82.705
2012-07,2012-08,111.5805
2012-07,2012-09,115.398
2012-07,2012-10,121.67
2012-07,2012-11,115.8285
2012-07,2012-12,125.5705
2012-07,2013-01,138.49
2012-07,2013-02,138.5475
2012-07,2013-03,137.21550000000002
2012-07,2013-04,129.3965
2012-07,2013-05,117.6325
2012-07,2013-06,117.4
2012-07,2013-07,117.9395
2012-08,2012-08,134.35809523809522
2012-08,2012-09,132.5004761904762
2012-08,2012-10,132.09095238095242
2012-08,2012-11,136.0861904761905
2012-08,2012-12,139.21571428571428
2012-08,2013-01,147.39428571428576
2012-08,2013-02,146.21666666666667
2012-08,2013-03,143.5914285714286
