ONI_11_dem_1,ONI_11_dem_2,ONI_11_dem_3,ONI_50_dem_1,ONI_50_dem_2,ONI_50_dem_3,ONI_90_dem_1,ONI_90_dem_2,ONI_90_dem_3,Suma
-70.47353955733522,-95.40159575131848,-73.436949534727,-95.15484040249618,-131.81512633722815,-98.29634093389753,-0.0,-0.0,-0.0,-564.5783925170025
-34.86132178995156,-49.09748136779003,-38.99770590627746,-88.63668811668607,-127.51241067940286,-100.0068754087577,-23.396823261731,-34.54719805802649,-27.847147983520266,-524.9036525721434
-33.08655536662306,-47.187077143864386,-34.57870837431374,-136.1912134257598,-191.28943081247047,-146.0663166895981,-10.990383246469472,-14.53104178529531,-12.392777759392049,-626.3135046037863
-20.040014775796834,-28.595165145243726,-21.20345713026189,-112.77909101691736,-154.35116959437477,-115.48345648028138,-15.607252075735627,-20.9292015895784,-17.078551446394698,-506.06735925458474
-21.193746878423482,-29.430430006439416,-22.578715765860938,-154.77583321130038,-195.62871309391633,-146.38057251357296,-35.748424355975324,-50.990227128036906,-39.71626928680744,-696.4429322403332
-14.822821202118488,-21.27782607251511,-16.255219122533337,-83.71857382397434,-108.87932501888612,-83.01885575937604,-29.826249408275785,-45.86283759491002,-34.934617208974004,-438.5963252115632
-20.035565192509942,-28.771964081061732,-22.75660447379739,-91.68003215139862,-123.86136638759285,-97.08929031400221,-43.173164174003965,-64.9724665547374,-48.74378186269269,-541.0842351917968
-24.303890015259423,-34.783538837724784,-27.419081269080845,-85.34865250880536,-117.75268099591163,-90.41597173557516,-49.3909755877627,-69.21630845731673,-54.049948802245176,-552.6810482096818
-23.56646718759447,-33.956413089729836,-27.278567008171567,-86.16262680407924,-120.50509982254138,-93.75041565576655,-61.873465768590414,-88.77157676598917,-68.08390277089137,-603.948534873354
-131.7978014256266,-190.9152665574458,-150.68744620518055,-35.7785884603445,-48.84640733252733,-37.93756568938009,-18.030953832113784,-25.803132606261194,-19.14878985983535,-658.9459519687151
-122.68091166222301,-170.65958569691162,-131.89001548861452,-13.715568537181014,-19.23595024075724,-15.016322318592835,-15.900224136902175,-22.688874632764804,-17.069992867160668,-528.8574455811079
-157.81238688038934,-223.03168119802683,-172.62700138562386,-17.584945836156145,-23.522819454873726,-18.511548374860162,-0.0,-0.0,-0.0,-613.09038312993
-152.29310310224955,-223.10275728308991,-178.9020655860688,-4.778043446513654,-6.783777767746268,-5.40430470523457,-0.0,-0.0,-0.0,-571.2640518909027
-80.38551046707818,-116.15260602483117,-95.17292523984877,-19.63318945023058,-29.73854480550149,-23.2420956719875,-0.0,-0.0,-0.0,-364.32487165947765
-75.61168431417798,-115.19814192477148,-93.92075047509462,-70.40715350460232,-105.54550818353688,-78.26506437062537,-3.7133997213206626,-5.323014852066135,-4.310931259089274,-552.2956486052848
-46.093098602743204,-68.0504519029161,-56.61514205606868,-49.84048467995504,-78.46668425881688,-59.34289259307402,-9.037969029461058,-13.199156218833966,-10.42585972004332,-391.0717390619123
-34.93612003672535,-50.73697434807186,-42.99803574846318,-79.09073571756585,-120.0633565459101,-90.03363442186959,-21.375332968127402,-31.322661040252072,-24.292379764530168,-494.84923059151555
-18.034078812916334,-27.32274433275864,-22.873522018842312,-54.865797492318315,-84.80214657516622,-66.10302596168293,-32.43795535689228,-45.257419839050996,-36.58884906781679,-388.2855394574448
-19.88839375112035,-29.35757723180535,-24.198649483583445,-92.51354354648193,-133.58594002063185,-106.67067483722978,-66.59721686117764,-90.77417875589039,-72.72944491416682,-636.3156194020876
-22.778096069909974,-33.89281948922483,-25.50132584648986,-90.27664770440339,-128.0063774339196,-98.86433168165921,-75.57477322366393,-102.5969758107578,-83.64487669261206,-661.1362239526406
-24.046849300580554,-34.64969212743634,-28.081210676650713,-79.65812354042401,-115.67771192423261,-88.16789979464508,-64.3961954123633,-89.65383505546123,-70.52602311507846,-594.8575409468723
-12.53755241896468,-18.46349537850748,-14.758807120421338,-52.613791231967205,-81.5171945492483,-58.083744728839505,-116.10356608334169,-162.9475783396233,-129.05306700453949,-646.0787968554529
-8.70423578126675,-12.51569191335369,-10.367502365634236,-57.95696018535858,-90.64110593767495,-66.29658453969506,-109.57094180291746,-162.36619091706305,-126.8641267073781,-645.2833401503419
-8.889847172350356,-13.15250838466481,-10.437094662402222,-72.66634772921594,-110.06623591845998,-83.26197168893755,-165.06871805521573,-239.69639788472833,-182.1771808867449,-885.4163023827198
