ONI_11_dem_1,ONI_11_dem_2,ONI_11_dem_3,ONI_49_dem_1,ONI_49_dem_2,ONI_49_dem_3,ONI_89_dem_1,ONI_89_dem_2,ONI_89_dem_3,Suma
-42.818807516312305,-60.08609950384855,-43.50395436040984,-56.61789860283228,-78.50940848865436,-60.15107477340179,-0.0,-0.0,-0.0,-341.6872432454592
-33.52188988577786,-44.50686765241016,-33.927473035131044,-87.14121784410408,-119.2313514231457,-91.64635179826328,-25.484748545918922,-34.082799190841705,-25.785030714731775,-495.3277300903245
-22.711419102217413,-30.631303696858193,-23.431570849960963,-100.04308108761546,-145.3210678285944,-107.47858282885316,-8.146193442100264,-11.442682829225804,-8.205650091808455,-457.4115517572341
-16.140145889416026,-23.169437023679755,-16.866484395522953,-90.67270276372045,-134.43298352058073,-100.71113887700102,-16.59397281406325,-23.130252739927606,-16.113974148093718,-437.83109217200547
-11.03601042773653,-15.159754662123836,-11.150506890083081,-73.6575213091771,-104.90365453236228,-82.6306532131294,-23.07195086935708,-32.070323120585755,-23.23662339134023,-376.9169984158953
-5.511004419551928,-7.326109911582025,-5.659076396890393,-31.609154223785552,-47.227232627665806,-35.563234611695464,-16.59188565254445,-22.957207114798848,-16.54064019453169,-188.9855451530462
-7.790715895703468,-11.393885807279105,-8.312947367149222,-47.754575597095304,-69.39078318955487,-51.996096487788584,-29.30128810688831,-40.64510244929416,-30.69125539753101,-297.27665029828404
-8.389253590301983,-12.083708626294742,-8.844868524546648,-46.14394426019837,-62.74460693667149,-49.765762739698935,-28.983680309518093,-40.20791719793252,-30.91498150293541,-288.0787236880982
-11.063220762668019,-16.65127782185684,-12.415763936579985,-61.558195329056865,-84.31121390911075,-65.69556703128056,-40.66225523247783,-58.237400847404075,-44.61014306342046,-395.2050379338554
-33.91982134098362,-54.16079598430482,-39.473248506958655,-20.82042374285599,-29.920544734711672,-22.514889308161138,-9.566802491654242,-12.939797313022721,-10.062527572597448,-233.37885099525033
-56.76960970213461,-90.25800597802112,-66.27426531752249,-14.777747116348896,-21.904857089050655,-16.422661970152983,-13.36419200305539,-18.32545983834659,-14.09574632065504,-312.1925453352878
-86.03128332517998,-118.72174910041528,-92.40528562722317,-16.850587005110018,-23.83387850541697,-18.462854831568997,-0.0,-0.0,-0.0,-356.30563839491447
-65.6813218865405,-91.53881134068148,-68.73264561047155,-4.214791141619522,-6.427965116887961,-4.710439334776033,-0.0,-0.0,-0.0,-241.30597443097707
-73.18454843304013,-99.4617334911029,-79.22948097378604,-22.37433255820272,-34.74287112605565,-24.597883380386563,-0.0,-0.0,-0.0,-333.590849962574
-46.01738525950225,-64.31253693658846,-48.78929745645914,-46.08986820909809,-74.49535207536836,-51.559248822550266,-1.7981216230284731,-2.346694463352095,-1.9158688057270363,-337.32437365167414
-49.95292897111422,-69.07949492858255,-54.44631354357547,-84.79512052208464,-121.86228904230514,-90.98120525997963,-9.579114848662906,-12.847719545192584,-9.947336739565166,-503.49152340106235
-38.071343840348504,-57.30602188207136,-43.84535230635848,-96.12945753841126,-152.46122250430682,-114.10636871323445,-20.25172515538193,-27.623795839487308,-22.142676885580617,-571.9379646651807
-25.221958545515253,-37.16730019044284,-27.625051698534197,-73.08546077273348,-109.84347733242575,-85.85664591336062,-35.07452378216289,-49.97910511634548,-38.247397511830926,-482.1009208633514
-39.04528915708865,-59.34204175466521,-43.29667407549737,-86.80458190824454,-131.34082199221427,-100.1856688972742,-54.14938555684141,-82.48348456433608,-62.36522330882627,-659.013171214988
-31.070489880916202,-43.92196464489944,-32.356098335067685,-64.52842277652107,-102.84183897555654,-74.21871699793303,-56.75918089400468,-84.037070132619,-64.97542248853587,-554.7092051260535
-45.5546069657819,-67.26459295672083,-48.586322968418045,-85.30008728472362,-132.90466778628516,-95.21750077448516,-69.13952862911334,-108.59676970236849,-79.11451433302356,-731.67859140092
-14.861283141300547,-23.226418795494773,-16.061358419406577,-44.07936928211167,-67.55173324681405,-47.64928356589061,-104.35535313399276,-164.77504871417224,-124.81968827137945,-607.3795365705627
-13.930251944087942,-20.082345299925002,-14.493138200720024,-53.718126295650805,-82.86171179988037,-58.95938294554666,-127.47914158511048,-196.46845239289695,-143.81704948580554,-711.8095999496238
-11.053084850400014,-16.478233409990416,-12.015616394768513,-58.30860779981966,-90.9556785602791,-65.29522855820089,-164.92169498322747,-235.84295359488382,-180.85110818659388,-835.7222063381637
