ONI_10_dem_1,ONI_10_dem_2,ONI_10_dem_3,ONI_49_dem_1,ONI_49_dem_2,ONI_49_dem_3,ONI_89_dem_1,ONI_89_dem_2,ONI_89_dem_3,Suma
-39.79578004940706,-57.7307279537394,-45.89184740650743,-47.675761323041506,-72.77512678636046,-54.95311196126302,-0.0,-0.0,-0.0,-318.8223554803189
-16.80343252264484,-22.780005859054988,-19.07889578182203,-39.50394290269061,-67.65480579179656,-52.756400633043995,-13.129811043261586,-17.564501340463536,-15.148046016554622,-264.4198418913328
-13.132426312056715,-18.428926228109603,-15.428514212783893,-63.2100646353366,-107.88719452542873,-79.92737494577932,-6.486622834592946,-8.330003478294044,-7.290213672500966,-320.1213408448828
-10.618235609657555,-15.136035293802662,-11.995742855228938,-55.39702699384092,-87.50059120172483,-68.1959164157931,-11.683540057940354,-15.107692667954625,-13.465373029441531,-289.10015412538456
-14.28086320478682,-19.342559626049862,-15.466961832945255,-72.75706144995898,-110.80587499832059,-84.18719540377217,-27.293410705735184,-34.97111603393498,-28.89864503846548,-408.0036882939693
-10.922537977624106,-13.891788544154126,-11.33567256187772,-47.15333718167579,-71.84704704963087,-52.986071055035126,-32.36404764220478,-42.6415335718564,-34.055470449880005,-317.1975060339389
-14.531905756978578,-18.744095930916963,-15.214136180956832,-53.56756851323997,-80.9152383118577,-58.12613506628196,-44.84932238943388,-62.5885501292096,-47.155849537357895,-395.6928018162334
-17.08829630991074,-20.583062504865378,-18.156188844493578,-53.86869463133764,-80.21025692295484,-57.191818134472705,-57.64352560043951,-75.43745561260829,-61.162732018589324,-441.342030579672
-16.269065463703527,-21.224988336466208,-19.097629470857953,-39.721977774074226,-59.08477607492449,-45.36916904998615,-49.13324384306454,-65.00437983908321,-53.95386798326288,-368.8590978354232
-70.58159585747785,-93.72954091284893,-77.77463941603466,-14.310442524153524,-20.87837767849637,-17.48747995750882,-15.27011951988607,-20.85627240440681,-17.12850277010686,-348.01697104091994
-59.108479833432085,-83.5931727786941,-65.92731451868983,-4.755015353279261,-7.044006987553781,-5.6195904127152305,-10.289763867673132,-14.767971329164734,-11.791689360583012,-262.89700444178516
-49.46790186940458,-74.18434561136891,-58.02984883811997,-5.674548089628427,-8.361433171483693,-6.821952050805129,-0.0,-0.0,-0.0,-202.54002963081072
-40.08159099331292,-58.679502850639096,-50.76096143039725,-1.7539858102646624,-2.6598540804448096,-2.197603678176271,-0.0,-0.0,-0.0,-156.133498843235
-10.987471018098296,-16.97893666784305,-16.947269109210065,-6.515282450605044,-10.048423028651017,-8.825764659185397,-0.0,-0.0,-0.0,-70.30314693359287
-15.869263039751306,-26.25231499037332,-23.528941843711166,-18.432352675851465,-28.979669177274044,-24.95252261234412,-1.169930025624022,-1.776094178273468,-1.4177954812990312,-142.37888402450193
-11.311123638440007,-18.424414715667982,-18.203981985706744,-26.564342249168334,-41.29223782575104,-35.28318489352043,-3.7078244241366276,-5.557816640322284,-4.532780604088854,-164.87770697680233
-9.893036432541328,-16.540155583385925,-14.994820856530767,-43.35230981214589,-66.26299786463353,-59.623676520455746,-8.609651736324652,-12.843009040482693,-10.893469689538247,-243.01312753603878
-3.4826760166977633,-6.34342998133035,-6.416426053344368,-28.86446421242963,-42.70668564974032,-38.527700422449975,-12.684019332422174,-18.20907254060197,-15.066426138168955,-172.30090034718552
-7.02209435928561,-11.024153383597032,-9.933935137078556,-44.64471889685029,-65.31167440707884,-56.9615910784678,-23.55677815648575,-33.81746371390551,-27.605536056887388,-279.87794518963676
-11.915814985553697,-17.03387117270287,-15.905236118077172,-46.64261403452405,-69.56880186838605,-59.09998759905198,-31.566890932650015,-45.21691555616806,-38.89703091027178,-335.84716317738565
-14.757840391829568,-22.2568658885092,-19.022217134645135,-51.48155520342322,-73.04771268168915,-62.95501303391216,-31.46754510236159,-42.91535022874328,-39.51880626674542,-357.42290593185874
-7.165080061769275,-11.03600864700394,-8.875921597540268,-36.09146935291154,-49.648146660716115,-44.63912186078981,-79.60515476876493,-108.59467858867141,-96.70183453364795,-442.35741607181524
-6.372805874361755,-9.093675691901504,-7.472512899133352,-36.46458936985686,-51.364444392057166,-46.51482890633771,-65.00647129469915,-88.61881180561049,-82.59574353953404,-393.503883773492
-5.250817155815738,-7.798218333307925,-6.239853538490511,-39.558778203398354,-58.263207242268706,-52.23930281108195,-100.441145267776,-138.79071036915465,-128.73520873232573,-537.3172416536195
