ONI_11_dem_1,ONI_11_dem_2,ONI_11_dem_3,ONI_50_dem_1,ONI_50_dem_2,ONI_50_dem_3,ONI_89_dem_1,ONI_89_dem_2,ONI_89_dem_3,Suma
-11.776729252430767,-15.844351548618985,-12.905722401062473,-12.454865501008106,-16.30456353108651,-12.20970461598714,-0.0,-0.0,-0.0,-81.49593685019397
-7.204229210147839,-8.601171118507288,-7.064683464906927,-14.755775137428255,-19.287980137618696,-15.376247368607864,-5.248711994307404,-6.337285098607433,-5.460419416089706,-89.33650294622142
-5.165294930158005,-7.0435009314041155,-5.435150878883627,-17.952463159131735,-22.674645355330643,-17.593497775888906,-1.6405948566912683,-1.8029165462914256,-1.6381095633293152,-80.94617399710903
-1.5618775767527782,-1.9585127236740727,-1.5216534195714564,-6.101248086165004,-7.376807421479462,-6.892982583568859,-1.1520596210182323,-1.3528639226000194,-1.2181651186085356,-29.13617047343842
-1.6619089626184194,-2.2730477984535074,-1.9077913641272732,2.836092787435099,3.8712168299655954,2.095862680872596,-1.2879639087495647,-1.6079248832793231,-1.5719577189023817,-1.5074223378571794
-1.8329005725968714,-2.4655214865687562,-2.052941547763666,-0.2432515176785382,-0.4514920913659186,-1.2801121627367693,-2.5783297769181726,-3.082078661226316,-3.1994668373382797,-17.18609465419329
-1.0985436161147228,-1.2402789689410112,-1.1491208812247844,1.6540779234546379,2.29822555599239,1.5397286255052707,-0.7491564587138195,-0.24066740794768737,-0.9335291386558531,0.0807356333544198
-1.8318499422557142,-2.060442593835508,-1.3930296148445085,-0.8688086052212294,0.2692782267252285,-0.30242411161306376,-1.814614789183733,-1.8126210557307052,-1.768114616162717,-11.58262710212195
-1.5416707993043461,-1.664890184645237,-1.4739095663883424,1.1505152757836579,3.158161138995211,1.6968220344390623,-3.663741980162243,-3.953216803043443,-3.6732406933664827,-9.965171577692162
-18.55889443162604,-26.93771307171828,-20.746896139977604,-2.376461959614553,-2.793119360579904,-2.054990849416351,-3.079793755847791,-4.125871098661636,-3.1228495359846766,-83.79659020342683
-21.89682989014584,-30.814224003277467,-25.170819982028394,-2.1414343588035005,-2.5788284192307342,-2.2265444943559642,-4.859206777344367,-6.716375532590787,-5.190990436585883,-101.59525389436293
-14.34263063691041,-23.52817674079403,-16.910214532358896,-2.761145267814124,-3.4590948877460557,-2.7744380322981845,-0.0,-0.0,-0.0,-63.7757000979217
-22.547751093751053,-32.88778254011187,-25.271444029555113,-1.0048588233603177,-1.2029016339585945,-0.9653069522714861,-0.0,-0.0,-0.0,-83.88004507300843
-10.535062822657883,-18.330953297213046,-12.506003061299554,-3.5838466569339804,-4.337037550111507,-3.616151077290254,-0.0,-0.0,-0.0,-52.909054465506216
-22.683444042321767,-30.94501447969152,-22.51434714050693,-14.789124173367336,-16.976342453114032,-14.45232044004569,-1.100857646232503,-1.4788443885475295,-1.1073173032402952,-126.04761206706762
-5.294218951661853,-7.542807412619933,-5.9428028766969145,-12.37135864637942,-16.225093249084324,-13.562109770680962,-3.731512043846697,-4.846714397584382,-3.747254225484791,-73.26387157403929
2.5098718506190383,2.4819102210224893,1.9825059565933092,-5.590846096151877,-7.41469707950616,-6.097498521183147,-3.043128722714197,-3.6578735611768867,-3.3157760020921216,-22.14553195458955
1.6587000837698715,1.1003686729059796,1.2358933691313085,-11.684863515184896,-16.12604017659621,-14.179300835268203,-8.122944385160071,-10.189476990644241,-8.423992920823652,-64.73165669787012
-0.5869893252489775,-0.9799721881898047,-0.5967403784267495,-12.735610109210498,-16.855473562873115,-15.344034261321253,-9.067118583886321,-12.412552951900949,-10.633834858419068,-79.21232621947674
-2.648751340837196,-3.598110549984304,-2.901491219082203,-29.937716320490427,-40.96373335368103,-34.77550643348358,-12.519675399708316,-18.623637096061955,-16.0031998104134,-161.97182152374242
0.16046186236654833,0.02670517003372096,-0.08690453692869583,-18.615697189628964,-24.94424703120005,-21.392345913096193,-6.36357459477312,-9.500004469660412,-8.04271696920165,-88.75832367208882
-1.99474529678287,-2.8052050789717007,-2.2577319658609185,-17.838555746726676,-24.942780462363167,-20.1058351745095,-24.329068998226727,-34.0375695966788,-29.196669875481902,-157.50816219560227
-2.653921339005503,-3.5110348313793023,-2.8404077037965,-21.967029226822287,-31.558988722599235,-23.913166875098657,-35.32127916481682,-47.87219767722788,-37.45320900644271,-207.0912345471889
-2.3382141923815127,-3.027529720030648,-2.5149192619419387,-21.746675065992868,-28.38284868219508,-22.50807241648005,-38.86806129688919,-54.08978807364453,-42.79836893259617,-216.274477642152
