ONI_11_dem_1,ONI_11_dem_2,ONI_11_dem_3,ONI_49_dem_1,ONI_49_dem_2,ONI_49_dem_3,ONI_89_dem_1,ONI_89_dem_2,ONI_89_dem_3,Suma
38.21031611478925,50.73090404029538,38.63129672221365,53.70710823758169,71.33375180389692,53.25091509354888,0.0,0.0,0.0,305.8642920123258
29.825658293318472,40.19182137743186,30.07608377594944,79.04184622661059,105.45021724676943,82.05931327329559,22.354127975074324,29.797679678713557,23.255828701847946,442.0525765490112
19.09884856533432,24.368566249318395,18.166769998540733,77.31198745268554,110.6669754142366,81.57538163534069,7.95255333493952,10.873482724399778,8.688382795041333,358.7029481698369
13.093415059366825,16.937174558121722,12.780293858563402,81.78722806807865,113.90320175477204,85.56679990686989,13.81475452836233,18.401466192442992,14.253136209000129,370.53747013557796
13.700459264070036,17.74853376754498,14.018371412675492,94.11447775914456,134.2368244702476,95.62233279670106,31.591692565889254,42.055309677384926,32.870412562806024,475.95841427646394
14.668043888250404,20.65362931324423,15.993064867790448,98.33488442242572,138.52009124960804,102.72160971812855,49.866996523140635,65.65565473846326,49.831372312169805,556.2453470332212
16.790391609071904,22.01125681360603,17.78347546236461,108.0870373879972,147.75679222893763,110.30840069396861,69.28343743161636,100.27005032150994,71.005818045991,663.2966599950632
15.666717066824749,21.80339225543059,16.722679465928636,79.82543976079887,112.43795555382674,85.78716883155627,65.72173227840909,92.05180738626834,67.95142285851443,557.9683154575578
6.753420006400654,8.914384401188283,7.466404747079927,39.85827356889023,53.38175841020709,44.52216487600503,32.58088071505828,45.34436236814894,34.64711148121424,273.4687605741927
39.54778800964847,53.735189949336565,41.449043050211465,23.689440700363626,32.018842333729324,25.152457692930778,13.568470619674569,18.69546731617119,14.16087423240832,262.0175739044743
39.50967058952261,52.2891566891486,41.854388596762206,9.645912884301548,13.003218653753695,10.416756717403716,9.63687573727047,13.869865191158102,10.636381342637037,200.862226401958
66.29779223507155,91.63569339216929,73.04404112107115,15.094689854946814,20.322996349625228,16.64100125038189,0.0,0.0,0.0,283.0362142032659
45.311467921113625,61.97307255244764,53.275556151128065,2.7992825629314306,4.1679852253649425,3.3293843342716007,0.0,0.0,0.0,170.8567487472573
63.39588895274895,82.29471617424676,71.93934375490879,19.462658416754067,27.38700053533344,21.627770669333316,0.0,0.0,0.0,286.1073785033253
61.06808653052183,85.54014358808827,68.4667134448697,65.33715582094429,88.09684067193857,70.46239487889383,1.7408919572870367,2.4512013049098083,1.7930172180308803,444.95644541548415
49.09584400975539,68.57703614243633,53.91360765638073,77.83091201241457,106.95225684365755,85.61809018886653,6.461115089353821,8.841004396348628,6.837367126178888,464.1272334653924
34.673395960909225,48.56270081173777,37.17044342171174,103.19422298003316,138.4253376101113,110.71346678590416,13.575316219364003,19.306803157553222,14.237674828336903,519.8593617756615
21.90416117690396,32.20732344648278,24.01953921383866,80.22525847587232,108.82432146690466,84.89889451935575,24.878571287543295,34.562432368668105,25.25632670649517,436.7768286620647
27.265748717301555,37.384048050546106,28.74918869471549,82.4997376403574,113.97626027908366,85.67158117304876,38.890751857915475,53.76157295872994,40.95132193954609,509.15021131124445
25.037581419351433,34.24873156795419,28.05039523775308,66.1729841612381,96.48884188526841,71.61753119613074,48.12148581746804,68.41247535370933,51.64943802927759,489.7994646681509
19.922754691859474,25.75791860083718,22.056647341294,46.469576875628604,67.12777146866054,50.7227387523645,40.503731477559896,58.62782026439767,44.31925497535765,375.5082144479595
12.701161825061835,18.422099410593407,14.795055158289513,40.52043661967737,54.080424671903245,43.198478979377,111.53807036078489,160.87964581000034,122.05546297675889,578.1908358124465
6.770240507078111,9.458623438181196,7.626665164044877,27.62933091836208,38.914456326564455,31.373651263660395,88.81612661330776,138.39176776031215,99.59445612758815,448.5753181190992
5.90629940267364,8.402122280438366,6.387186214109455,25.484254010600033,38.864043802183325,30.549423006089498,103.66108926692665,164.8192768874616,124.26443719720996,508.3381320676925
