0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
30.647585595750172,-16.931996038881266,2.4108690909736197,-156.52487175609525,-65.6709343402818,-138.4337886203918,-11.419698667096696,-54.16596976938115,-31.288894338128813,17.36388113632782,3.295918264667705,41.38960402539868,-42.54683342650932,6.155845488625005,-3.9101655893194334,22.573419003379627,-32.19329467810502,31.286220747305805,-79.15282136325408,-32.86693305712541,-75.8533496822476,-74.09353860287604,-49.56654790884937,13.007941842076121,2.91140522904945,-34.4344243656017,-43.33256601475014,-54.678618344037716,16.79928834208897,-8.06853574616187,-8.54569711834094,-37.40388802793203,-33.251167478772885,-11.746356926853991,59.650249640717846,-54.942908293111884,35.35027387099623,-59.18592591411749,-40.65795041299285,19.854178387691945,-64.54487376586582,-93.53216918083814,16.381051750447114,7.296364674277044,-61.006679004602745,-8.672688546917271,2.890349942606548,-50.80949158895527,45.210496882232576,-60.29399653985524,-20.82846313238616,-2.181667218899264,-25.58758893415157,-39.551875959091916,3.8518130967713944,-110.21671938292849,-74.40956679008264,23.274048117321513,41.33509974275043,-132.44591538345026,-48.41781545705564,36.298631820856826,-9.039716929604424,27.862780044635002,-82.38697034061369,-77.4015055817253,-27.543466716152864,-24.970078412669835,-89.32792677870526,-38.974751207285266,-106.72308076038115,54.08839977727936,-76.68835668147568,-40.16774698729648,-91.82957341693697,-40.982116585073015,17.412405402690155,-47.70771747329559,-20.34242177806209,23.867245438540266,-9.264710056037757,-58.857481090905196,-37.74891147469924,3.808456802461194,-13.5443730352753,3.355675751691365,0.801880637759183,26.200562927640306,-49.442083296236035,-15.18579086011448,29.93479935878574,-84.85211412708412,-0.45443655761238233,10.976288475121379,-43.92886907142315,-24.687264739570708,-120.98089821562206,-50.61854362811317,-89.5858371760225,-44.7327960335156
-105.80770796482062,-3.5988909026741,-53.07613993989702,-141.66178132110974,-31.722663571124826,-22.192360174067176,-2.971314168633512,-139.2402640912398,-138.58186754533529,-114.80548575576074,-82.47597368102959,-22.951762546996576,-33.36953469613991,-60.67852171863842,-115.09844641520203,-48.869318490826686,-34.91833738648245,-7.127374084899429,-103.01178715842855,-134.46737029018277,-165.1835074888212,-108.6329836608017,-119.79257058081384,-66.30830422961373,-109.36346153698128,-37.35598212082974,-244.89423656344434,-111.32940867150563,-5.658062126661292,-130.1704540307922,-36.10183805227854,-62.364611597983526,-49.8336020780969,-10.800780333170337,-31.261743575458098,-92.88109179067982,-32.55540483426071,-140.44268592505148,-130.27173516107132,36.75292319313721,-174.94615272898375,-241.30281182909516,-85.57231185340805,-48.37946440183799,-85.03169481457735,-9.49404339866473,-33.58528123520014,-145.85500210623434,-0.5152157420195635,-35.476710484069656,-104.71685954293338,-29.545328764603255,-167.78345418566016,-129.3459343564416,-20.142448696655038,-97.19487078660711,-132.83609986315332,35.76760626765511,-121.75054639477685,-126.61277394497961,-44.83455730609461,-28.59728801290899,0.20519605685254305,-55.014519013874065,-96.33960037722244,-140.49145202407965,-30.673953468596494,-22.417266114161976,-314.0349720524933,-135.13500168746828,-99.11953471004784,30.171007514313203,-41.83716846600754,-145.54862968824034,-134.28587033516038,-105.95146142662759,8.627709451998186,-89.34546688068451,-193.9649196833608,-9.656953747250668,-145.2998393261051,-125.98764503633481,-190.30395537118721,-69.61721669631726,-101.46667672689773,-72.81203089269047,13.52439818411284,-26.408195844441394,-63.84740667530258,-40.97084687180461,-73.43838531313486,-63.351635782555775,-12.375678273738004,-78.63162844821466,-86.47449209216336,-99.48067262979282,-104.09725217827645,-92.91593364874745,-147.445058787711,-123.1651105956526
-77.26879091978333,-46.18042075301153,-39.907555688244,-197.72077238128685,-123.60248024970628,-179.37624399142265,-184.0097962701788,-123.58877922068655,-225.33130212653538,-141.7653012525277,-28.4282644164839,-5.971837261035688,-74.09518523508251,-100.65097271221902,-48.02139726110835,-244.23842756784774,-24.73005112722717,-103.28325098470128,-183.57818535328818,-106.8343708317376,13.431529552484562,-110.79291462012333,-114.7372153797711,3.3797584899802473,-93.00625285677,-78.06981097902184,-284.5653793604181,-82.02771758148373,-62.69688089339405,-88.87100166654466,-104.3918351425628,-174.658999874436,-268.2819056684307,-95.08427464164981,-37.77158072794927,-91.01069162892873,-77.87761518042481,-221.6745953470653,-120.96353390282519,6.831370415813609,-113.15290027419945,-378.3766787277414,-169.177842285363,-140.7688627840065,-158.23318148345913,-12.758930541635237,-158.2491755752368,-95.63580837537643,-49.739036353645275,-94.50171185114579,-126.7704027740944,-50.49534456772753,-181.83279833316328,-130.26795335762796,-113.42671734199132,-172.03604608085988,-187.50385309745621,-51.370369973843566,-56.5433196386557,-258.1010644079568,-36.96527263708262,-154.33476720597594,6.412766463757038,-36.30570232062129,-176.7258796839006,-132.35162272565964,24.952902034983566,-64.10490572879064,-253.80068613177696,-273.7377433107823,-24.34552039005831,-139.80635600518934,-62.03036548456657,-226.37921427365126,-147.45922150225056,-172.96032374859908,-57.321939849324394,-57.840542061186,-163.70550469265646,-76.67335392335116,-177.44122298949316,-132.19399131475893,-121.47555928068238,-271.70888579612813,-57.3202195649564,-110.19694633801134,-70.6047142200178,-89.54100661440879,-157.76658129390057,-104.49857692131803,15.685404019266343,-62.53640395852193,-82.14046902181775,-102.24750545365015,-93.51025592446103,-180.015965344216,-400.8523110472027,-171.68020775319616,-147.42530123804113,-96.76531817469862
-121.2752457349116,-133.61779574660545,-108.39621722766299,-289.19230005869383,-143.51067578926285,-159.876235256555,-195.63266004344536,-96.21154366214745,-295.069635187386,-159.1697173400409,-62.087524222056174,-108.85788839605385,-233.35139501143095,-222.32561162957944,-100.84801505459535,-293.63704019922636,-106.37576679986108,-236.6288790286194,-148.49784935109074,-247.87637613984498,-61.09493474103539,-174.16946444166365,-190.6299561593965,-84.14498631715247,-129.4814838335111,-206.08011217710288,-207.74974842150567,-80.43487946980281,-91.66037918121003,-160.53346999412963,-268.2283324522264,-81.46385565401567,-320.3739267147674,-185.39010372468726,-225.91560623286534,-167.78381567697915,-47.239405468674875,-258.6300484084985,-194.4934244899108,-46.88771515034483,-219.52505549980316,-151.3279552424513,-116.42894888525473,-199.95408948304976,-333.33882989924797,-214.6657372772304,-106.25258716064133,-115.25589607700414,-125.24605569630626,-103.31914576168094,-214.6990690056258,-180.72616904619508,-132.59908876714962,-281.0467421212088,-70.41559264988445,-242.52220635314063,-260.92886132774964,-43.247367084613586,-110.31105536787953,-162.78759779395307,-193.15317066604666,-203.49045319995366,-24.063678252683445,-116.88061579383026,-466.22919113753466,-119.54075036841272,-35.24330983426796,-234.71989050337118,-361.7879171428262,-563.0866855463432,-32.26516791380661,-84.05682249819125,-167.27281339470102,-216.42036690858657,-131.87684397249166,-181.59344757351386,-171.3214390547737,8.38013100901108,-185.9834383440691,-200.49123215685495,-207.80362380978966,-136.3375846518266,-93.85518621069969,-349.244960374532,-182.3130402212941,-244.6940589341275,-93.50844260133925,-207.04683552246763,-408.3287992794886,-172.02611990464112,25.86758183968601,-90.99907396541863,-209.51324259347672,-198.3994260040368,-182.66854270369362,-201.2295451466204,-379.5373781709073,-390.6763621806037,-195.7550713733488,-127.01586415314569
-183.90223905389266,-248.2992652161399,-114.3477547603828,-278.2203368142085,-130.89787454434733,-352.1938760004406,-407.82047085555223,-209.54838039399974,-276.544434503812,-169.34560052557785,-110.88915498924914,-107.64297622964014,-173.4126775259298,-260.76433164619107,-251.65433211564383,-204.90315430110186,-58.900710647687845,-301.75780183175596,-144.13297862790736,-131.83687651993372,-86.82554368976409,-81.69045007030249,-229.68494778769937,-179.66175823753312,-131.56611288897565,-241.11790134953324,-210.3511019795712,-147.27817529045447,-199.40032825368783,-132.3790986002152,-254.69345728865082,-110.46287058395754,-361.8471140432521,-293.9783609475953,-198.996272663825,-258.44648847978965,-80.49112867136571,-91.26537647637647,-216.95682691102823,-123.85330946212153,-327.87617885155646,-201.2765294128997,-126.76819531779117,-141.93670517121168,-253.7561270761597,-131.13509803542783,-272.78671610822937,-118.4611389610005,-188.7272798082673,-159.2116054669,-123.42951661171563,-210.6505339584797,-139.72419116690375,-289.46098736097645,-72.15946828147722,-68.21868956181751,-349.05722905219534,-71.14379349476488,-64.17345641682076,-107.31137201434191,-346.3170029377004,-265.98301476396273,-93.11800637170123,-79.5482515182982,-264.78460204284977,-302.74500956744373,-93.57006387325461,-270.962966112534,-149.1721343754808,-359.8872337284042,-71.65639100067088,15.74142544814768,-107.04326404127485,-361.11530146203984,-194.73749438040923,-349.3595080593352,-241.21407779109327,12.286897722870748,-204.10224068723457,-122.7481359317641,-325.1418040513822,-58.522233716016274,-90.91918389439152,-372.31460371852586,-134.35308208978367,-248.87324919291362,-127.58968326965365,-289.1262451667774,-226.84027380337486,-231.09750029559146,-52.74322899058319,-113.86770713895353,-140.62934462674448,-311.1248055920315,-246.97424023298763,-115.11691941856068,-271.00009867923893,-210.1289756388114,-145.33292712114874,-209.36370431993416
-115.60812106999589,-364.10012911297287,-246.29391991449165,-161.13803711052788,-110.54749703025755,-279.4574785296616,-227.83488417100892,-310.61354518681435,-345.6137836544771,-112.45397773515856,-192.9750797331456,-152.10306180986373,-347.0581521185433,-253.750205672123,-270.03552949218283,-212.3027963542528,-101.58200925805983,-199.84898406107538,-265.170385984936,-180.85677868363746,-123.25410647436559,-66.72698385830347,-166.2244875906735,-140.43347992785232,-252.70900056207086,-229.71416042227122,-286.5772648919605,-189.9461376310245,-275.3038990865464,-206.55588726212392,-404.243501948393,-70.82087685534447,-372.6208516625954,-308.42693632379485,-255.10146692986956,-218.80331447828314,-138.28566938281932,-185.36845052226766,-318.26356083942807,-292.0825446528611,-288.08546016898146,-315.7379524362574,-93.78087051830323,-244.43760232646827,-196.7929044329648,-310.0458780418281,-216.50210614980102,-110.49819506911615,-137.98471318828547,-218.81663936285963,-210.68460573100316,-293.0093783410828,-131.10228219153197,-385.38728526843073,-73.97818362113367,-121.38733323511934,-236.9041775567395,-45.84270758205608,-107.09982745064809,-155.95833797653574,-499.2042788275848,-222.59908869373942,-100.20315212220817,-196.15736954838223,-275.42957643215584,-312.7804947008081,-192.67471265573118,-181.59242640957564,-184.45256014793165,-467.2862267396213,-91.72618032754082,-41.61562099515666,-173.3241691862026,-252.4551386719255,-307.940817732404,-273.09308687213587,-358.4327271494413,-45.710234410880844,-385.56564296946823,-248.55261551430254,-293.66075330763863,-108.9557249237265,-260.5238324850556,-488.3502903493217,-128.07570951892518,-216.21892546544126,-152.3444681376455,-322.34788431602857,-226.00733923813118,-256.4407843591367,-238.9595628376744,-221.6628638706096,-217.68997570099646,-90.06689008100562,-334.288119582412,-172.5641056511157,-286.7975206947817,-252.35569192437782,-66.98550668730161,-299.32227900581466
-116.29402658894776,-302.5986877844788,-82.41949522327877,-304.7326902082142,-92.22343349133752,-164.76563955283922,-323.01896253109567,-378.8499325307437,-319.06940502702923,-153.72827235383818,-361.27886650488426,-192.7560983139092,-274.6508351804629,-246.29188737217726,-323.63854310821716,-303.6207651166759,-251.47857523677118,-359.4004743587384,-329.5405137158323,-279.61926743163735,-155.03615049274083,-246.39529672642072,-226.68841352413136,-233.0355813067929,-306.5473113735736,-453.7766545046662,-353.2114973306037,-381.318283848835,-453.72332931341214,-124.67477644433171,-287.0276821936962,-302.47709752651485,-421.66163733675626,-325.4349541384822,-326.2999980336714,-229.94387285282505,-203.14151400111382,-244.31787230973322,-329.8354519578055,-550.1708171653524,-264.62628406830436,-593.2263477148117,-276.4801304237227,-435.0469708605398,-376.2906544343041,-359.97292370822595,-329.3083128378827,-86.64398125391983,-221.78376346456565,-273.8983152420548,-163.76571252510854,-361.5805117310548,-295.53476932784264,-516.6437512338213,-237.75831799946934,-90.84877241224672,-342.3523348080969,-105.83945320266918,-149.84537603649648,-248.05446960519384,-395.3790725366134,-628.7318084018709,-144.5267036542856,-287.34496363852685,-325.09436429567063,-327.4877837701471,-161.81248987548668,-248.00227177939888,-290.1260135985794,-685.2364710842194,-284.8139201376882,-216.67905345432717,-300.8734386897828,-272.74789734631133,-520.3230597258998,-450.71429012485567,-557.8455384240783,-145.16204146663398,-353.5192479047423,-244.63171759077562,-336.08773037827086,-210.96008653016924,-384.55795445536694,-531.6025655891707,-222.3097524594583,-278.5782963578898,-428.5986823462282,-421.33110787299313,-270.7897500102397,-417.4454451685938,-482.97166789165897,-399.7615395998788,-124.80664337964038,-241.08186979498964,-235.6755401788867,-213.81410743022178,-258.75710844567885,-218.89638456289595,-229.5993357443121,-368.63144921732885
24.93704450699039,-150.24999344647435,-61.55368193437786,-440.31061914208624,5.777245529429337,-177.098345161631,-162.59637216289016,-267.5046651685045,-389.4488649234803,-151.9485637970822,-347.12000270088936,-177.10298555751618,-208.5643890618097,-355.9694453368919,-351.3405938390248,-359.1356548559181,-148.18736127444478,-302.1669762613802,-206.282816065721,-293.3928300179557,-201.30605631859842,-195.27668068674254,-189.21217209599465,-339.8346105060127,-96.35234386141897,-248.29919673729947,-438.2868675300116,-278.66323087404567,-458.49764197981085,-146.1992328722778,-362.323712831679,-244.74039412649338,-315.1781709123793,-227.01233159027097,-323.36263266129913,-263.25931653094005,-226.93215803449837,-192.6216452801602,-249.23839595992425,-201.81298223782576,-212.74149345668448,-321.92292709767264,-319.7010376043977,-435.9407409679545,-394.2386314521781,-297.50026677432913,-194.08605831530852,-103.63456362589355,-263.7074493899021,-339.08662200447986,-178.23235510904405,-173.10266385653304,-77.51768772569332,-374.1050462078431,-233.82092934049032,-57.30976865351178,-266.62606362078236,-248.27314560715715,-131.85641720434128,-264.4240606011492,-355.60215952809995,-468.6664554091468,-265.0353038212884,-251.68700918592177,-253.55794783888282,-306.42525496165354,-196.50795023901046,-417.45721579950066,-197.91235916315597,-692.9270944036921,-195.81710249212617,-240.67846557758818,-298.80642129813873,-478.86616712173645,-374.56351769482717,-527.4646436518228,-234.3550709230271,-77.27706053977758,-422.7138974343858,-216.3110344495157,-312.2166634920452,-229.16936161482946,-426.3214782226263,-401.154958136548,-291.0331276591453,-212.040685403161,-228.8820280763285,-382.76804687515016,-449.65185793242904,-382.274559794496,-243.97518236096747,-316.12667750838943,-324.28084778351035,-94.75665867756979,-203.99569377458462,-260.7732451015672,-270.70905032095584,-154.45161006123848,-284.47255363679994,-147.72865453797678
-0.9998619686649022,-69.51587625470572,22.114743933578296,-373.17364538512606,-71.76960911977861,-184.35533151463963,-303.9039259446629,-158.27919016332496,-259.6976968007583,-97.40710004785998,-255.9151644519513,-192.35534191061723,-172.23300657243615,-290.2648398194905,-241.32092279721152,-173.12037217376846,-151.58321123831283,-637.7717387523642,-173.9204957327129,-405.44783202176643,-287.4743237148957,-115.01004975324403,-236.4579211982618,-304.7043720097355,-111.3530543542951,-146.3116300837668,-336.50051332771886,-202.51275081605255,-308.6836901664766,-45.060264593280834,-159.8444550880927,-205.67320904342316,-189.78791304543884,-313.95940854701416,-315.9298963575519,-97.29202043145384,-130.58469338731484,-214.89596932303047,-189.70370787770597,-213.46528091514776,-298.92404755844177,-174.63854306048867,-317.3543922077066,-328.2607923880846,-185.1511247559703,-121.51487829602704,-99.35464547279597,-68.1962303559911,-305.7539170140783,-198.9809375867268,-99.83542629246082,-132.0021500235064,-161.79123715820296,-513.585830500255,-183.34042390330004,-66.33224441700801,-128.1726879718564,-157.13770585140233,-81.79828395843808,-312.82503578298554,-131.28319217744613,-600.7786900777287,-31.987360714306107,-246.66664622289258,-226.29553992888398,-225.5932211891181,-228.44888762392637,-187.3576417529425,-25.95355976940715,-333.80706214932195,-164.4048669043025,-176.8508761689782,-158.26414775546837,-437.61081744877333,-407.41786259882565,-158.54590266358124,-290.1076936902764,-67.62461682125988,-339.6183571604897,-257.5102251833762,-303.92948009141764,-191.25767037299286,-163.06540644278144,-347.5947152207051,-197.12178600303938,-206.87680933699485,-208.63084100112204,-158.9250061440699,-351.36857410387154,-215.95800848322827,-184.2086258214845,-332.5642427130779,-80.58228715180664,-88.13585112017373,-309.8226309583663,-255.26434382351735,-171.78212183820327,-186.02888765236375,-334.3950732366328,-98.24421905405538
-36.32181807194351,-90.37747153109777,-191.92729730991434,-542.9069746611675,-181.72940597680227,-384.18509442056666,-133.5460948508571,-185.30602443680831,-266.3519617080948,-189.31113535134912,-58.86909378371698,-60.87066172688324,-180.4800194485437,-336.3838758493357,-222.45008300534894,-300.8369047368808,-233.96061099273774,-330.80996898638364,-203.95275925047937,-553.6540439496194,-383.7952151557878,-97.77279001625013,-242.90315579873803,-243.7169322580494,-161.90563470743692,-224.72801278227857,-327.6660460605634,-261.4787285835305,-322.26735156235566,-0.3403146609578016,-144.4688963347788,-161.67706772037016,-332.4235130757762,-114.31470041160443,-236.04178552658166,-136.28527692330115,-134.74395987023527,-178.30874313331336,-246.68445206847335,-143.54554623194528,-396.62994553127805,-118.31487245897367,-237.5637495659088,-454.2208434637099,-308.5298687620119,-137.63405645284783,-149.40886163900834,-174.9935320372683,-219.34354900807566,-379.38916942941455,-188.09081891260988,-130.2179040226741,-251.54171585835505,-308.0512010593977,-267.9580007854827,-48.86114237281416,-206.10851354874936,-171.27583203481024,-142.32572453019677,-199.7570971194385,-191.4812503288732,-472.47839535136234,-188.73847518647804,-188.94183085437365,-317.3654576686404,-182.35413477111157,-299.9275229124197,-214.90970778531445,-160.35947380185277,-386.19189395328794,-50.91067446936907,-198.87824815117628,-147.07643822589196,-515.9846145639854,-248.13608067793777,-170.70877844671517,-246.8512817664653,-102.90468347404683,-169.49410405745292,-83.2761009938009,-181.6628562260884,-482.0510465094105,-277.46652980861575,-279.0972394348563,-287.8233794940302,-178.16465993394704,-234.88954083768684,-127.03595170114286,-359.70732001501415,-123.89568033839524,-104.03604402952683,-381.21348338390123,-4.464271644741586,-225.5070088411641,-187.00142099189864,-346.0484420776969,-240.64062844951584,-94.64030175467136,-301.31834396339343,-77.10385251263736
