syntetic_Precio
19.213912493292806
105.46886322741548
82.58069331085098
81.44211902044894
68.62877766679725
72.2675845916085
67.794356441196
70.06297130556527
75.66592101201326
55.931823914863905
49.931359767392294
59.374072283124114
78.12910343639906
90.24953887730527
77.81939988638908
75.1568346287786
63.75353340746384
65.10271395936897
66.06485206144967
67.08029671479518
71.64786761195437
68.55542734268182
56.771987538338756
56.45375844859655
68.91161425648345
90.02905488204524
82.25811687790133
79.4562950389115
75.6591998957378
83.92023447332491
95.04036528694834
93.07995738546613
83.87077913376052
93.89654179386017
83.34091526013165
99.52708233964721
98.35166053120803
92.23706094301593
95.13365512290082
96.3711513068669
95.00270025010944
94.99284540661017
107.76146586206748
99.06508995990573
89.85469275976868
82.49400210806121
97.98569490954532
84.38904615703396
94.8299286774544
100.31981056610402
94.53986219002843
87.06195001784207
106.32902085887018
96.60556444001796
105.319097732121
106.30218810353057
103.22576209614306
125.34519356946703
122.89453596102632
106.94333730406923
125.42917248345285
110.06032983944633
93.2037073200314
85.10212014360287
97.24547146584656
87.93707866184984
112.68911265445699
124.77164064670102
128.3948923923825
131.0593267022186
101.50420490716263
130.75301376023947
121.50275247290732
104.94655938716419
84.80442234235164
77.45021022948941
94.54653061560742
104.96247448033806
112.56406102597036
116.46021367147958
159.32295096370896
218.43736046436464
157.81089972911005
126.59606618150585
166.0326337962905
177.09734476055738
149.6717826954978
134.84515732882113
118.71338289795892
134.20717652945643
143.89195428787744
147.54826132745873
123.2088180250459
137.4390102905046
108.3795429142072
139.01727460690302
154.5825011426107
156.16853513825717
135.04135113376222
141.88685025662278
155.71405707231028
153.05443728660813
160.336066203907
175.81271573191881
156.22846525311152
150.84294285717127
158.50918804145454
171.14818505089596
193.04057908234284
181.74759095415573
165.12211494684038
139.85730695885968
176.1750671740376
195.00738836594127
225.8427299408152
259.2481326575958
324.923082058403
306.59854928591005
263.48768992617784
331.2331891357096
258.4146227808441
325.1690640664399
304.723253984776
317.1054998944756
272.1000240363493
170.6327693984143
164.52406351347412
143.72825931398242
167.11867441713198
197.34850417851393
155.07696204033493
111.34689741943501
114.75206189424947
125.59827094463944
108.00015400283547
145.9252476667387
132.2140238561344
111.75885518561573
92.93952558773282
143.66243455714087
139.55048190080245
124.54373902127311
144.26450075518736
130.85668175371688
104.4901298141801
127.94799970693559
180.9559571338951
102.39932881881478
104.62109856265988
168.17027526957347
179.13388633720228
338.34310007285126
370.25958621062256
383.70968407458224
323.98702615409525
348.44631602232676
347.51434264384113
306.887708928893
219.1690700639546
314.4755530933335
223.47039894343519
212.83410298757775
325.93026782914075
240.0054912917832
211.04981627278636
284.982182601925
301.7133668714263
260.8903343574442
232.92335735415014
263.9426998596441
207.39194344597027
468.92057866518593
526.1501777361652
588.2475089760122
412.2606015424831
430.6998500478329
369.5441814137114
418.0358081433719
351.74624641948014
363.8914657353468
386.86208006516614
316.58920154001044
361.8592477104513
262.1011578368055
410.531759068361
341.64444287830764
458.8862322633811
389.11221808160417
796.6191244957731
1602.0423253068152
1270.0379791513626
1247.6556735841145
1080.2417595690342
1212.9804761904647
1558.0524215731662
713.9622810578786
328.0492094046906
353.3801783716008
282.212674076333
412.51771082285654
283.3629819833881
340.97294340722686
335.6050476298269
236.91359416957732
236.83639351964223
286.6452589538851
237.0661455367567
207.63679746253575
193.63802966280576
208.45402924025265
198.6252666590781
244.52853079829248
272.78623607361527
290.8588139892108
262.204456029564
218.29519747191696
239.8048439772546
263.48776690581235
289.5197456990484
217.71747341660839
190.90927604263288
215.4358771735161
232.34423198415897
240.58450495238358
205.28414282262298
261.4252618015888
234.05613061021168
396.70728555941304
579.6686785735643
622.2889830653041
525.398817010582
407.56788293484755
426.61300094836196
335.923714183222
288.5929691579549
388.90741335338214
431.90233275962953
353.34232482135855
453.64406730925595
318.4669854994777
368.50065692968394
298.4533342343026
460.12060335655525
357.2453185522214
342.14608956135135
189.04715687029974
292.3079513946823
419.65902100444424
423.81061980701503
449.7258475135368
355.9805446659306
656.5495379767755
337.2973020315618
282.33297792246293
209.29028776134612
251.73138446633894
259.9339139813973
375.79989036545817
417.6816949302105
446.1396391269936
573.1625265371819
663.9466706943595
743.9408105799841
1047.7837982075403
